graph_id,gt_x,gt_y,gt_th,est_x,est_y,est_th,err_x,err_y,err_th,err_trans,err_rot
114,-2.000000000e+00,4.000000000e+00,0.000000000e+00,-2.033047915e+00,3.963147402e+00,-9.676149348e-04,-3.304791451e-02,-3.685259819e-02,-9.676149348e-04,4.950028658e-02,9.676149348e-04
115,-2.000000000e+00,5.000000000e+00,1.570796371e+00,-2.018924475e+00,4.944789886e+00,1.570237756e+00,-5.521011353e-02,1.892447472e-02,-5.585976178e-04,5.836344883e-02,5.585976178e-04
116,-2.000000000e+00,6.000000000e+00,0.000000000e+00,-2.005724907e+00,5.965671539e+00,1.538707147e-04,-5.724906921e-03,-3.432846069e-02,1.538707147e-04,3.480255231e-02,1.538707147e-04
117,-2.000000000e+00,7.000000000e+00,1.570796371e+00,-2.015651226e+00,6.962867737e+00,1.570322514e+00,-3.713226318e-02,1.565134525e-02,-4.738553835e-04,4.029602185e-02,4.738553835e-04
118,-2.000000000e+00,8.000000000e+00,0.000000000e+00,-2.012562752e+00,7.958444595e+00,-5.989266210e-04,-1.256275177e-02,-4.155540466e-02,-5.989266210e-04,4.341283813e-02,5.989266210e-04
119,-1.000000000e+00,-8.000000000e+00,3.141592503e+00,-1.038042545e+00,-8.002884865e+00,-3.141373396e+00,3.804254532e-02,2.884864807e-03,2.194187400e-04,3.815177083e-02,2.194187400e-04
120,-1.000000000e+00,-7.000000000e+00,-1.570796371e+00,-1.023622155e+00,-6.992040634e+00,-1.570835471e+00,-7.959365845e-03,-2.362209558e-02,-3.913982437e-05,2.492699213e-02,3.913982437e-05
121,-1.000000000e+00,-6.000000000e+00,3.141592503e+00,-1.044536233e+00,-6.013051033e+00,3.141432285e+00,4.453629255e-02,1.305103302e-02,-1.602854900e-04,4.640917107e-02,1.602854900e-04
122,-1.000000000e+00,-5.000000000e+00,-1.570796371e+00,-1.065081477e+00,-5.000958920e+00,-1.570351243e+00,9.589195251e-04,-6.508147717e-02,4.451036802e-04,6.508854032e-02,4.451036802e-04
123,-1.000000000e+00,-4.000000000e+00,3.141592503e+00,-1.052992344e+00,-4.023949623e+00,-3.141411543e+00,5.299234390e-02,2.394962311e-02,1.811092370e-04,5.815301463e-02,1.811092370e-04
124,-1.000000000e+00,-3.000000000e+00,-1.570796371e+00,-1.039763212e+00,-3.047857285e+00,-1.571348190e+00,4.785728455e-02,-3.976321220e-02,-5.519003025e-04,6.222083792e-02,5.519003025e-04
125,-1.000000000e+00,-2.000000000e+00,3.141592503e+00,-1.063019514e+00,-2.036901236e+00,3.141182423e+00,6.301957369e-02,3.690123558e-02,-4.100950609e-04,7.302854210e-02,4.100950609e-04
126,-1.000000000e+00,-1.000000000e+00,-1.570796371e+00,-1.072690368e+00,-1.064341187e+00,-1.570980787e+00,6.434118748e-02,-7.269042730e-02,-1.844710059e-04,9.707567096e-02,1.844710059e-04
127,-1.000000000e+00,0.000000000e+00,3.141592503e+00,-1.062253952e+00,-3.895722702e-02,3.141490936e+00,6.225395203e-02,3.895723447e-02,-1.016539827e-04,7.343854755e-02,1.016539827e-04
128,-1.000000000e+00,1.000000000e+00,-1.570796371e+00,-1.040702224e+00,9.463028908e-01,-1.570716262e+00,5.369710922e-02,-4.070222378e-02,8.011647151e-05,6.737989932e-02,8.011647151e-05
